Transaction Date,Customer ID,Product Description
16/06/2015,2271,bottled water
16/06/2015,2271,instant coffee
16/06/2015,2271,italian sausage
16/06/2015,2271,large milk
16/06/2015,2321,bottled beer
16/06/2015,2321,domestic eggs
16/06/2015,2321,long life bakery product
16/06/2015,2321,med milk
16/06/2015,2321,other vegetables
16/06/2015,2321,rolls/buns
16/06/2015,2321,delete
16/06/2015,2321,skin care
16/06/2015,2321,tropical fruit
16/06/2015,2667,fruit/vegetable juice
16/06/2015,2667,italian sausage
16/06/2015,2667,shopping bags
16/06/2015,2682,med milk
16/06/2015,2682,soda
16/06/2015,2948,italian sausage
16/06/2015,2948,yogurt
16/06/2015,3025,cereals
16/06/2015,3025,misc. beverages
16/06/2015,3025,tea
16/06/2015,3281,frozen potato products
16/06/2015,3281,sausage
16/06/2015,3456,med milk
16/06/2015,3456,root vegetables
16/06/2015,3542,beef
16/06/2015,3542,large milk
16/06/2015,3552,canned beer
16/06/2015,3552,chewing gum
16/06/2015,3552,margarine
16/06/2015,3552,rolls/buns
16/06/2015,3552,tropical fruit
16/06/2015,3703,citrus fruit
16/06/2015,3703,soda
16/06/2015,3703,white bread
16/06/2015,3906,pasta
16/06/2015,3906,pip fruit
16/06/2015,4233,coffee
16/06/2015,4233,med milk
16/06/2015,4267,cereals
16/06/2015,4267,cream cheese 
16/06/2015,4267,ham
16/06/2015,4619,chicken
16/06/2015,4619,ice cream
16/06/2015,4757,misc. beverages
16/06/2015,4757,pip fruit
17/06/2015,1529,italian sausage
17/06/2015,1529,med milk
17/06/2015,1529,delete
17/06/2015,1529,soda
17/06/2015,2165,pastry
17/06/2015,2165,soda
17/06/2015,2444,curd
17/06/2015,2444,fruit/vegetable juice
17/06/2015,2444,sausage
17/06/2015,2798,bottled beer
17/06/2015,2798,chicken
17/06/2015,2799,baking powder
17/06/2015,2799,brown bread
17/06/2015,2799,butter
17/06/2015,2937,chewing gum
17/06/2015,2937,italian sausage
17/06/2015,2937,photo/film
17/06/2015,2937,sausage
17/06/2015,3495,beef
17/06/2015,3495,candy
17/06/2015,3571,cereals
17/06/2015,3571,hygiene articles
17/06/2015,3571,rolls/buns
17/06/2015,3582,cream cheese 
17/06/2015,3582,fruit/vegetable juice
17/06/2015,3582,med milk
17/06/2015,3582,delete
17/06/2015,3661,butter
17/06/2015,3661,small milk
17/06/2015,3783,cream cheese 
17/06/2015,3783,finished products
17/06/2015,3971,domestic eggs
17/06/2015,3971,hamburger meat
17/06/2015,3971,sausage
17/06/2015,3971,specialty cheese
17/06/2015,3971,tropical fruit
17/06/2015,3971,zwieback
17/06/2015,3987,citrus fruit
17/06/2015,3987,pastry
17/06/2015,3987,rolls/buns
17/06/2015,4217,rolls/buns
17/06/2015,4217,salt
17/06/2015,4217,soda
17/06/2015,4266,berries
17/06/2015,4266,bottled beer
17/06/2015,4266,root vegetables
17/06/2015,4266,soda
17/06/2015,4441,dishes
17/06/2015,4441,packaged fruit/vegetables
17/06/2015,4452,pastry
17/06/2015,4452,pork
17/06/2015,4852,pastry
17/06/2015,4852,small milk
18/06/2015,1046,med milk
18/06/2015,1046,pastry
18/06/2015,1491,cereals
18/06/2015,1491,citrus fruit
18/06/2015,1491,italian sausage
18/06/2015,1491,med milk
18/06/2015,1605,citrus fruit
18/06/2015,1605,yogurt
18/06/2015,1711,hamburger meat
18/06/2015,1711,italian sausage
18/06/2015,1711,med milk
18/06/2015,1711,delete
18/06/2015,1711,white bread
18/06/2015,1837,bottled beer
18/06/2015,1837,domestic eggs
18/06/2015,1837,salad dressing
18/06/2015,2039,bottled beer
18/06/2015,2039,oil
18/06/2015,2073,domestic eggs
18/06/2015,2073,italian sausage
18/06/2015,2170,canned beer
18/06/2015,2170,ham
18/06/2015,2170,sauces
18/06/2015,2261,italian sausage
18/06/2015,2261,packaged fruit/vegetables
18/06/2015,2261,sausage
18/06/2015,2492,other vegetables
18/06/2015,2492,root vegetables
18/06/2015,3113,berries
18/06/2015,3113,brown bread
18/06/2015,3113,tropical fruit
18/06/2015,3275,italian sausage
18/06/2015,3275,large milk
18/06/2015,3275,other vegetables
18/06/2015,3275,sugar
18/06/2015,3275,yogurt
18/06/2015,3620,flour
18/06/2015,3620,onions
18/06/2015,3620,rolls/buns
18/06/2015,3620,sausage
18/06/2015,3620,soda
18/06/2015,3620,specialty chocolate
18/06/2015,3620,tropical fruit
18/06/2015,3620,whipped/sour cream
18/06/2015,3620,yogurt
18/06/2015,3855,curd
18/06/2015,3855,domestic eggs
18/06/2015,3987,pip fruit
18/06/2015,3987,sausage
18/06/2015,4152,soda
18/06/2015,4152,sugar
18/06/2015,4182,citrus fruit
18/06/2015,4182,specialty bar
18/06/2015,4507,candy
18/06/2015,4507,citrus fruit
18/06/2015,4507,pastry
18/06/2015,4507,softener
18/06/2015,4576,grapes
18/06/2015,4576,meat
18/06/2015,4807,butter
18/06/2015,4807,coffee
19/06/2015,1212,cat food
19/06/2015,1212,tropical fruit
19/06/2015,1216,brown bread
19/06/2015,1216,canned beer
19/06/2015,1326,chewing gum
19/06/2015,1326,condensed milk
19/06/2015,1326,ham
19/06/2015,1326,packaged fruit/vegetables
19/06/2015,1326,soda
19/06/2015,1420,canned beer
19/06/2015,1420,hygiene articles
19/06/2015,1564,herbs
19/06/2015,1564,tropical fruit
19/06/2015,1564,yogurt
19/06/2015,1646,chewing gum
19/06/2015,1646,ham
19/06/2015,1646,rolls/buns
19/06/2015,1646,soda
19/06/2015,1829,herbs
19/06/2015,1829,male cosmetics
19/06/2015,1829,pork
19/06/2015,2083,other vegetables
19/06/2015,2083,sausage
19/06/2015,2162,cat food
19/06/2015,2162,curd
19/06/2015,2162,pot plants
19/06/2015,2162,rolls/buns
19/06/2015,2162,soda
19/06/2015,2162,soft cheese
19/06/2015,2162,tropical fruit
19/06/2015,2171,italian sausage
19/06/2015,2171,meat
19/06/2015,2171,pip fruit
19/06/2015,2171,roll products 
19/06/2015,2286,canned beer
19/06/2015,2286,napkins
19/06/2015,2440,bottled beer
19/06/2015,2440,liquor
19/06/2015,2440,meat
19/06/2015,2440,waffles
19/06/2015,2560,bottled water
19/06/2015,2560,cocoa drinks
19/06/2015,2560,sweet spreads
19/06/2015,2694,bottled beer
19/06/2015,2694,root vegetables
19/06/2015,2694,sausage
19/06/2015,2816,canned beer
19/06/2015,2816,mustard
19/06/2015,2816,pastry
19/06/2015,2816,yogurt
19/06/2015,2880,bottled beer
19/06/2015,2880,margarine
19/06/2015,2880,pork
19/06/2015,2880,small milk
19/06/2015,2948,bottled water
19/06/2015,2948,hard cheese
19/06/2015,2948,med milk
19/06/2015,2948,organic sausage
19/06/2015,2948,other vegetables
19/06/2015,2948,delete
19/06/2015,3068,other vegetables
19/06/2015,3068,yogurt
19/06/2015,3144,margarine
19/06/2015,3144,pet care
19/06/2015,3144,pork
19/06/2015,3248,citrus fruit
19/06/2015,3248,pork
19/06/2015,3411,berries
19/06/2015,3411,margarine
19/06/2015,3635,finished products
19/06/2015,3635,newspapers
19/06/2015,3905,berries
19/06/2015,3905,frozen meals
19/06/2015,3905,shopping bags
19/06/2015,3946,berries
19/06/2015,3946,butter milk
19/06/2015,3946,citrus fruit
19/06/2015,3946,large milk
19/06/2015,3946,napkins
19/06/2015,3946,shopping bags
19/06/2015,3974,chicken
19/06/2015,3974,curd
19/06/2015,3974,sauces
19/06/2015,3974,sausage
19/06/2015,4103,med milk
19/06/2015,4103,newspapers
19/06/2015,4103,red/blush wine
19/06/2015,4552,pork
19/06/2015,4552,soda
19/06/2015,4552,yogurt
19/06/2015,4711,cereals
19/06/2015,4711,large milk
19/06/2015,4711,pastry
19/06/2015,4989,chocolate
19/06/2015,4989,mustard
19/06/2015,4989,white bread
20/06/2015,1253,baking powder
20/06/2015,1253,herbs
20/06/2015,1253,processed cheese
20/06/2015,1253,sausage
20/06/2015,1253,specialty cheese
20/06/2015,1364,ice cream
20/06/2015,1364,root vegetables
20/06/2015,1416,herbs
20/06/2015,1416,other vegetables
20/06/2015,1532,citrus fruit
20/06/2015,1532,large milk
20/06/2015,1532,napkins
20/06/2015,1595,finished products
20/06/2015,1595,med milk
20/06/2015,1848,fruit/vegetable juice
20/06/2015,1848,italian sausage
20/06/2015,2128,citrus fruit
20/06/2015,2128,ham
20/06/2015,2146,berries
20/06/2015,2146,newspapers
20/06/2015,2227,large milk
20/06/2015,2227,mustard
20/06/2015,2227,semi-finished bread
20/06/2015,2443,cereals
20/06/2015,2443,curd
20/06/2015,2443,pip fruit
20/06/2015,2443,sausage
20/06/2015,2443,small milk
20/06/2015,2443,soda
20/06/2015,2443,waffles
20/06/2015,2484,domestic eggs
20/06/2015,2484,pork
20/06/2015,2484,rolls/buns
20/06/2015,2484,UHT-milk
20/06/2015,2937,dessert
20/06/2015,2937,small milk
20/06/2015,2943,cocoa drinks
20/06/2015,2943,sausage
20/06/2015,3253,frozen fish
20/06/2015,3253,sweet spreads
20/06/2015,3574,pork
20/06/2015,3574,white wine
20/06/2015,3960,italian sausage
20/06/2015,3960,long life bakery product
20/06/2015,4495,butter milk
20/06/2015,4495,coffee
20/06/2015,4495,sliced cheese
20/06/2015,4495,whipped/sour cream
20/06/2015,4877,brown bread
20/06/2015,4877,frozen vegetables
20/06/2015,4877,root vegetables
20/06/2015,4877,sausage
20/06/2015,4877,sliced cheese
20/06/2015,4877,UHT-milk
20/06/2015,4877,white bread
20/06/2015,4992,med milk
20/06/2015,4992,other vegetables
20/06/2015,4992,pip fruit
20/06/2015,4992,sparkling wine
21/06/2015,1363,dish cleaner
21/06/2015,1363,small milk
21/06/2015,1385,curd
21/06/2015,1385,rolls/buns
21/06/2015,1385,soda
21/06/2015,1385,whipped/sour cream
21/06/2015,1488,beef
21/06/2015,1488,grapes
21/06/2015,1518,salad dressing
21/06/2015,1518,tropical fruit
21/06/2015,1518,yogurt
21/06/2015,1961,dish cleaner
21/06/2015,1961,other vegetables
21/06/2015,2082,bottled water
21/06/2015,2082,pastry
21/06/2015,2082,UHT-milk
21/06/2015,2364,coffee
21/06/2015,2364,napkins
21/06/2015,2364,onions
21/06/2015,2364,rolls/buns
21/06/2015,2364,root vegetables
21/06/2015,2364,small milk
21/06/2015,2364,UHT-milk
21/06/2015,2364,yogurt
21/06/2015,2365,hard cheese
21/06/2015,2365,other vegetables
21/06/2015,2365,pip fruit
21/06/2015,2365,pork
21/06/2015,2365,sausage
21/06/2015,2365,small milk
21/06/2015,2365,yogurt
21/06/2015,2394,canned beer
21/06/2015,2394,newspapers
21/06/2015,2408,ham
21/06/2015,2408,other vegetables
21/06/2015,2408,rolls/buns
21/06/2015,2408,root vegetables
21/06/2015,2408,tropical fruit
21/06/2015,2433,other vegetables
21/06/2015,2433,specialty cheese
21/06/2015,2553,other vegetables
21/06/2015,2553,pip fruit
21/06/2015,2553,specialty bar
21/06/2015,2712,grapes
21/06/2015,2712,med milk
21/06/2015,2712,root vegetables
21/06/2015,2800,brown bread
21/06/2015,2800,sugar
21/06/2015,2960,citrus fruit
21/06/2015,2960,salad dressing
21/06/2015,2960,salty snack
21/06/2015,3050,bottled water
21/06/2015,3050,italian sausage
21/06/2015,3050,pickled vegetables
21/06/2015,3272,dessert
21/06/2015,3272,yogurt
21/06/2015,3361,finished products
21/06/2015,3361,flower (seeds)
21/06/2015,3649,dishes
21/06/2015,3649,yogurt
21/06/2015,3659,brown bread
21/06/2015,3659,citrus fruit
21/06/2015,3804,beef
21/06/2015,3804,butter milk
21/06/2015,4001,herbs
21/06/2015,4001,margarine
21/06/2015,4001,soda
21/06/2015,4001,tropical fruit
21/06/2015,4371,bottled beer
21/06/2015,4371,finished products
21/06/2015,4651,chewing gum
21/06/2015,4651,citrus fruit
21/06/2015,4651,photo/film
21/06/2015,4753,chocolate
21/06/2015,4753,citrus fruit
21/06/2015,4753,long life bakery product
21/06/2015,4753,med milk
21/06/2015,4753,salty snack
22/06/2015,1307,baking powder
22/06/2015,1307,cereals
22/06/2015,1307,meat
22/06/2015,1307,pastry
22/06/2015,1307,sausage
22/06/2015,1507,chicken
22/06/2015,1507,frozen fish
22/06/2015,1507,sugar
22/06/2015,1835,cake bar
22/06/2015,1835,jam
22/06/2015,1835,rolls/buns
22/06/2015,2294,ham
22/06/2015,2294,italian sausage
22/06/2015,2294,sausage
22/06/2015,2294,tropical fruit
22/06/2015,2391,citrus fruit
22/06/2015,2391,hamburger meat
22/06/2015,2707,bottled water
22/06/2015,2707,newspapers
22/06/2015,2749,citrus fruit
22/06/2015,2749,italian sausage
22/06/2015,2749,specialty chocolate
22/06/2015,2830,citrus fruit
22/06/2015,2830,frozen potato products
22/06/2015,2830,rolls/buns
22/06/2015,2830,sausage
22/06/2015,3011,finished products
22/06/2015,3011,rolls/buns
22/06/2015,3154,finished products
22/06/2015,3154,pip fruit
22/06/2015,3282,italian sausage
22/06/2015,3282,soda
22/06/2015,3342,long life bakery product
22/06/2015,3342,sausage
22/06/2015,3385,flower soil/fertilizer
22/06/2015,3385,ice cream
22/06/2015,3385,rolls/buns
22/06/2015,3385,whipped/sour cream
22/06/2015,3385,yogurt
22/06/2015,3783,beverages
22/06/2015,3783,frozen dessert
22/06/2015,3783,honey
22/06/2015,3783,sausage
22/06/2015,3783,soda
22/06/2015,3783,whipped/sour cream
22/06/2015,3918,beef
22/06/2015,3918,whipped/sour cream
22/06/2015,4330,baking powder
22/06/2015,4330,finished products
22/06/2015,4330,large milk
22/06/2015,4592,chocolate
22/06/2015,4592,small milk
22/06/2015,4742,coffee
22/06/2015,4742,hard cheese
22/06/2015,4742,hygiene articles
22/06/2015,4742,pastry
22/06/2015,4742,white wine
23/06/2015,1298,chicken
23/06/2015,1298,dishes
23/06/2015,1298,soda
23/06/2015,1306,large milk
23/06/2015,1306,pork
23/06/2015,1306,rolls/buns
23/06/2015,1306,yogurt
23/06/2015,1489,dessert
23/06/2015,1489,rolls/buns
23/06/2015,1489,soda
23/06/2015,1489,tropical fruit
23/06/2015,1578,bottled beer
23/06/2015,1578,packaged fruit/vegetables
23/06/2015,1641,UHT-milk
23/06/2015,1641,whipped/sour cream
23/06/2015,1733,canned fish
23/06/2015,1733,organic sausage
23/06/2015,1733,pastry
23/06/2015,1733,pip fruit
23/06/2015,1967,med milk
23/06/2015,1967,seasonal products
23/06/2015,2014,ice cream
23/06/2015,2014,oil
23/06/2015,2014,yogurt
23/06/2015,2181,male cosmetics
23/06/2015,2181,pastry
23/06/2015,2181,roll products 
23/06/2015,2251,chicken
23/06/2015,2251,citrus fruit
23/06/2015,2251,condensed milk
23/06/2015,2251,cream cheese 
23/06/2015,2251,napkins
23/06/2015,2251,pet care
23/06/2015,2251,specialty chocolate
23/06/2015,2374,brandy
23/06/2015,2374,ham
23/06/2015,2374,root vegetables
23/06/2015,2374,fish
23/06/2015,2374,small milk
23/06/2015,2397,newspapers
23/06/2015,2397,organic sausage
23/06/2015,2397,pip fruit
23/06/2015,2397,salad dressing
23/06/2015,2397,whipped/sour cream
23/06/2015,3096,misc. beverages
23/06/2015,3096,oil
23/06/2015,3096,yogurt
23/06/2015,3198,dish cleaner
23/06/2015,3198,hamburger meat
23/06/2015,3198,pip fruit
23/06/2015,3597,pork
23/06/2015,3597,small milk
23/06/2015,4282,chicken
23/06/2015,4282,other vegetables
23/06/2015,4305,herbs
23/06/2015,4305,other vegetables
23/06/2015,4305,shopping bags
23/06/2015,4305,small milk
23/06/2015,4313,citrus fruit
23/06/2015,4313,italian sausage
23/06/2015,4313,sausage
23/06/2015,4313,soda
23/06/2015,4470,frozen meals
23/06/2015,4470,other vegetables
23/06/2015,4594,butter milk
23/06/2015,4594,cat food
23/06/2015,4594,meat
23/06/2015,4594,pork
23/06/2015,4848,mustard
23/06/2015,4848,pork
23/06/2015,4848,sauces
24/06/2015,1046,bottled water
24/06/2015,1046,pork
24/06/2015,1046,salad dressing
24/06/2015,1074,instant coffee
24/06/2015,1074,misc. beverages
24/06/2015,1460,bottled water
24/06/2015,1460,flour
24/06/2015,1460,hamburger meat
24/06/2015,1460,tropical fruit
24/06/2015,1460,whipped/sour cream
24/06/2015,1474,root vegetables
24/06/2015,1474,white bread
24/06/2015,1679,frozen vegetables
24/06/2015,1679,other vegetables
24/06/2015,1679,rolls/buns
24/06/2015,2115,berries
24/06/2015,2115,rolls/buns
24/06/2015,2202,italian sausage
24/06/2015,2202,root vegetables
24/06/2015,2293,long life bakery product
24/06/2015,2293,rolls/buns
24/06/2015,2293,root vegetables
24/06/2015,2293,salad dressing
24/06/2015,2363,beverages
24/06/2015,2363,candles
24/06/2015,2363,other vegetables
24/06/2015,2363,root vegetables
24/06/2015,2787,rolls/buns
24/06/2015,2787,soda
24/06/2015,3208,pastry
24/06/2015,3208,rolls/buns
24/06/2015,3208,root vegetables
24/06/2015,3208,soda
24/06/2015,3246,coffee
24/06/2015,3246,root vegetables
24/06/2015,3305,chocolate
24/06/2015,3305,med milk
24/06/2015,3305,delete
24/06/2015,3305,yogurt
24/06/2015,3612,flour
24/06/2015,3612,white bread
24/06/2015,3757,med milk
24/06/2015,3757,newspapers
24/06/2015,3811,canned beer
24/06/2015,3811,other vegetables
24/06/2015,3811,rolls/buns
24/06/2015,3811,soda
24/06/2015,3812,beef
24/06/2015,3812,berries
24/06/2015,3812,cereals
24/06/2015,3907,ham
24/06/2015,3907,whipped/sour cream
24/06/2015,3922,grapes
24/06/2015,3922,med milk
24/06/2015,4259,brown bread
24/06/2015,4259,butter
24/06/2015,4259,shopping bags
24/06/2015,4259,soda
24/06/2015,4338,large milk
24/06/2015,4338,other vegetables
24/06/2015,4338,rolls/buns
24/06/2015,4338,root vegetables
24/06/2015,4338,white bread
25/06/2015,1122,frozen vegetables
25/06/2015,1122,root vegetables
25/06/2015,1372,butter
25/06/2015,1372,coffee
25/06/2015,1372,frozen fish
25/06/2015,1372,med milk
25/06/2015,1372,tropical fruit
25/06/2015,1494,frozen fish
25/06/2015,1494,small milk
25/06/2015,1649,bottled beer
25/06/2015,1649,tropical fruit
25/06/2015,1649,white wine
25/06/2015,1682,cake bar
25/06/2015,1682,domestic eggs
25/06/2015,1682,frozen meals
25/06/2015,1682,pip fruit
25/06/2015,1682,shopping bags
25/06/2015,1682,soda
25/06/2015,1682,whipped/sour cream
25/06/2015,1819,grapes
25/06/2015,1819,pip fruit
25/06/2015,1819,sauces
25/06/2015,1819,soda
25/06/2015,1849,bottled beer
25/06/2015,1849,pork
25/06/2015,1849,sausage
25/06/2015,1849,soda
25/06/2015,2125,frozen meals
25/06/2015,2125,whipped/sour cream
25/06/2015,2142,chocolate
25/06/2015,2142,curd
25/06/2015,2142,hard cheese
25/06/2015,2142,liver loaf
25/06/2015,2142,mayonnaise
25/06/2015,2142,pip fruit
25/06/2015,2142,rolls/buns
25/06/2015,2142,root vegetables
25/06/2015,2447,chicken
25/06/2015,2447,yogurt
25/06/2015,2590,dog food
25/06/2015,2590,packaged fruit/vegetables
25/06/2015,2614,med milk
25/06/2015,2614,rolls/buns
25/06/2015,2867,butter
25/06/2015,2867,shopping bags
25/06/2015,2882,citrus fruit
25/06/2015,2882,dishes
25/06/2015,2882,domestic eggs
25/06/2015,2882,sausage
25/06/2015,2938,liquor (appetizer)
25/06/2015,2938,tropical fruit
25/06/2015,2982,citrus fruit
25/06/2015,2982,ice cream
25/06/2015,2982,italian sausage
25/06/2015,2982,small milk
25/06/2015,2982,yogurt
25/06/2015,3829,tropical fruit
25/06/2015,3879,canned vegetables
25/06/2015,3879,soda
25/06/2015,3879,tropical fruit
25/06/2015,4230,seasonal products
25/06/2015,4230,white wine
25/06/2015,4395,ham
25/06/2015,4395,large milk
25/06/2015,4395,other vegetables
25/06/2015,4395,root vegetables
25/06/2015,4395,soda
25/06/2015,4669,small milk
25/06/2015,4669,whipped/sour cream
26/06/2015,1140,cling film/bags
26/06/2015,1140,other vegetables
26/06/2015,1140,pip fruit
26/06/2015,1395,canned beer
26/06/2015,1395,other vegetables
26/06/2015,1395,root vegetables
26/06/2015,1395,tropical fruit
26/06/2015,1407,beef
26/06/2015,1407,citrus fruit
26/06/2015,1407,pastry
26/06/2015,1465,meat
26/06/2015,1465,other vegetables
26/06/2015,1465,sausage
26/06/2015,1465,shopping bags
26/06/2015,1698,citrus fruit
26/06/2015,1698,other vegetables
26/06/2015,1698,pork
26/06/2015,1698,shopping bags
26/06/2015,2413,bottled water
26/06/2015,2413,domestic eggs
26/06/2015,2413,rolls/buns
26/06/2015,2427,citrus fruit
26/06/2015,2427,dessert
26/06/2015,2427,pork
26/06/2015,2427,UHT-milk
26/06/2015,2645,herbs
26/06/2015,2645,newspapers
26/06/2015,2645,processed cheese
26/06/2015,2645,rolls/buns
26/06/2015,2645,syrup
26/06/2015,3461,soda
26/06/2015,3461,yogurt
26/06/2015,3707,domestic eggs
26/06/2015,3707,sausage
26/06/2015,3995,brown bread
26/06/2015,3995,cereals
26/06/2015,3995,other vegetables
26/06/2015,3995,pip fruit
26/06/2015,3995,soda
26/06/2015,4473,artif. sweetener
26/06/2015,4473,cat food
26/06/2015,4473,hamburger meat
26/06/2015,4473,large milk
26/06/2015,4473,packaged fruit/vegetables
26/06/2015,4473,sauces
26/06/2015,4473,tropical fruit
27/06/2015,1102,detergent
27/06/2015,1102,other vegetables
27/06/2015,1102,white bread
27/06/2015,1245,canned fruit
27/06/2015,1245,processed cheese
27/06/2015,1245,shopping bags
27/06/2015,1245,soda
27/06/2015,1483,liquor (appetizer)
27/06/2015,1483,other vegetables
27/06/2015,1483,rolls/buns
27/06/2015,1483,root vegetables
27/06/2015,1744,canned beer
27/06/2015,1744,soda
27/06/2015,1848,frozen vegetables
27/06/2015,1848,sauces
27/06/2015,1932,chocolate
27/06/2015,1932,tropical fruit
27/06/2015,2203,onions
27/06/2015,2203,prosecco
27/06/2015,2260,italian sausage
27/06/2015,2260,fish
27/06/2015,2260,small milk
27/06/2015,2260,soda
27/06/2015,2391,cereals
27/06/2015,2391,sausage
27/06/2015,2391,small milk
27/06/2015,2391,yogurt
27/06/2015,2601,baking powder
27/06/2015,2601,large milk
27/06/2015,2601,other vegetables
27/06/2015,2601,ready soups
27/06/2015,2601,yogurt
27/06/2015,2645,rolls/buns
27/06/2015,2645,soda
27/06/2015,2978,hygiene articles
27/06/2015,2978,med milk
27/06/2015,3018,rolls/buns
27/06/2015,3018,root vegetables
27/06/2015,3296,other vegetables
27/06/2015,3296,pickled vegetables
27/06/2015,3495,hard cheese
27/06/2015,3495,liquor (appetizer)
27/06/2015,3495,yogurt
27/06/2015,3564,coffee
27/06/2015,3564,grapes
27/06/2015,3564,newspapers
27/06/2015,3564,onions
27/06/2015,3763,beef
27/06/2015,3763,frozen vegetables
27/06/2015,3763,med milk
27/06/2015,3815,italian sausage
27/06/2015,3815,pastry
27/06/2015,3815,rolls/buns
27/06/2015,3815,sausage
27/06/2015,3844,other vegetables
27/06/2015,3844,pork
27/06/2015,3844,salad dressing
27/06/2015,4397,onions
27/06/2015,4397,other vegetables
27/06/2015,4397,rolls/buns
27/06/2015,4397,whipped/sour cream
27/06/2015,4397,yogurt
27/06/2015,4563,other vegetables
27/06/2015,4563,pip fruit
27/06/2015,4662,brown bread
27/06/2015,4662,canned beer
27/06/2015,4662,cereals
27/06/2015,4662,pip fruit
27/06/2015,4662,rolls/buns
27/06/2015,4662,shopping bags
27/06/2015,4662,soft cheese
27/06/2015,4700,coffee
27/06/2015,4700,large milk
27/06/2015,4700,other vegetables
27/06/2015,4700,root vegetables
28/06/2015,1023,berries
28/06/2015,1023,bottled beer
28/06/2015,1023,white bread
28/06/2015,1023,yogurt
28/06/2015,1231,detergent
28/06/2015,1231,grapes
28/06/2015,1231,rolls/buns
28/06/2015,1231,soda
28/06/2015,1370,canned beer
28/06/2015,1370,herbs
28/06/2015,1370,italian sausage
28/06/2015,1370,newspapers
28/06/2015,1370,rolls/buns
28/06/2015,1370,sausage
28/06/2015,1370,small milk
28/06/2015,1370,white bread
28/06/2015,1692,large milk
28/06/2015,1692,other vegetables
28/06/2015,1692,soda
28/06/2015,2050,other vegetables
28/06/2015,2050,whipped/sour cream
28/06/2015,2070,bottled water
28/06/2015,2070,sausage
28/06/2015,2070,spread cheese
28/06/2015,2682,bottled beer
28/06/2015,2682,cereals
28/06/2015,2682,sausage
28/06/2015,3054,meat
28/06/2015,3054,pip fruit
28/06/2015,3054,yogurt
28/06/2015,3094,bottled beer
28/06/2015,3094,italian sausage
28/06/2015,3119,candy
28/06/2015,3119,grapes
28/06/2015,3119,hamburger meat
28/06/2015,3119,herbs
28/06/2015,3119,pork
28/06/2015,3237,butter milk
28/06/2015,3237,candy
28/06/2015,3237,frozen vegetables
28/06/2015,3237,fruit/vegetable juice
28/06/2015,3237,med milk
28/06/2015,3237,other vegetables
28/06/2015,3237,delete
28/06/2015,3237,UHT-milk
28/06/2015,3252,brown bread
28/06/2015,3252,pip fruit
28/06/2015,3307,baking powder
28/06/2015,3307,bottled water
28/06/2015,3307,other vegetables
28/06/2015,3307,root vegetables
28/06/2015,3361,beverages
28/06/2015,3361,detergent
28/06/2015,3361,italian sausage
28/06/2015,3361,oil
28/06/2015,3361,other vegetables
28/06/2015,3361,rolls/buns
28/06/2015,3361,sausage
28/06/2015,3361,specialty bar
28/06/2015,3365,bottled water
28/06/2015,3365,med milk
28/06/2015,3365,other vegetables
28/06/2015,3365,delete
28/06/2015,3385,italian sausage
28/06/2015,3385,other vegetables
28/06/2015,3476,whipped/sour cream
28/06/2015,3476,white bread
28/06/2015,3663,salad dressing
28/06/2015,3663,small milk
28/06/2015,3663,white bread
28/06/2015,3819,chicken
28/06/2015,3819,fruit/vegetable juice
28/06/2015,4184,pastry
28/06/2015,4184,semi-finished bread
28/06/2015,4184,soda
28/06/2015,4184,white bread
28/06/2015,4240,frozen dessert
28/06/2015,4240,other vegetables
28/06/2015,4240,shopping bags
28/06/2015,4257,herbs
28/06/2015,4257,ice cream
28/06/2015,4428,sausage
28/06/2015,4428,sugar
28/06/2015,4937,coffee
28/06/2015,4937,other vegetables
28/06/2015,4937,shopping bags
29/06/2015,1183,brown bread
29/06/2015,1183,butter
29/06/2015,1183,ham
29/06/2015,1183,other vegetables
29/06/2015,1183,pastry
29/06/2015,1183,root vegetables
29/06/2015,1183,salad dressing
29/06/2015,1183,spread cheese
29/06/2015,1311,canned beer
29/06/2015,1311,red/blush wine
29/06/2015,1311,rolls/buns
29/06/2015,1851,berries
29/06/2015,1851,large milk
29/06/2015,1851,other vegetables
29/06/2015,2261,misc. beverages
29/06/2015,2261,packaged fruit/vegetables
29/06/2015,2261,sausage
29/06/2015,2307,berries
29/06/2015,2307,canned beer
29/06/2015,2429,large milk
29/06/2015,2429,pip fruit
29/06/2015,2429,pork
29/06/2015,2429,shopping bags
29/06/2015,2431,oil
29/06/2015,2431,yogurt
29/06/2015,2496,chicken
29/06/2015,2496,shopping bags
29/06/2015,2990,canned beer
29/06/2015,2990,italian sausage
29/06/2015,2990,pastry
29/06/2015,3109,cat food
29/06/2015,3109,small milk
29/06/2015,3109,soda
29/06/2015,3109,yogurt
29/06/2015,3206,curd
29/06/2015,3206,shopping bags
29/06/2015,3221,italian sausage
29/06/2015,3221,pastry
29/06/2015,3221,sausage
29/06/2015,3221,soda
29/06/2015,3317,dessert
29/06/2015,3317,herbs
29/06/2015,3317,pork
29/06/2015,3317,small milk
29/06/2015,3317,yogurt
29/06/2015,3364,salad dressing
29/06/2015,3364,sausage
29/06/2015,3429,pork
29/06/2015,3429,root vegetables
29/06/2015,4027,pip fruit
29/06/2015,4027,whipped/sour cream
29/06/2015,4096,butter milk
29/06/2015,4096,hamburger meat
29/06/2015,4096,seasonal products
29/06/2015,4511,beef
29/06/2015,4511,pork
29/06/2015,4796,beef
29/06/2015,4796,chicken
